Latitude,Longitude,Signal Strength (dBm),Signal Level (0-1),EARFCN,Optimal Band,Bandwidth (MHz),PCI,Download Speed (Mbps),Upload Speed (Mbps),Ping (ms)
17.140496,91.155732,-86.50835620606556,0.48,7927,Unknown,5,147,4.52600165787968,3.6597912452893056,88.69257323758312
30.843677,86.732763,-80.91654835605222,0.56,28228,Unknown,5,86,4.990601191119655,2.793557932166629,59.30254586129785
21.454042,97.16016,-101.1513181590551,0.27,6304,Unknown,10,116,7.329478708914342,1.7654084232019507,75.69242688956857
32.667866,84.836684,-95.15821818978397,0.35,7521,Unknown,10,441,5.123359699695944,3.93854248451229,106.29454386130126
23.916321,86.387005,-79.48680275238958,0.58,47945,Unknown,5,4,4.129591342766066,2.0516197809461176,150.0
19.941201,87.529204,-92.10760103549178,0.4,30651,Unknown,5,137,5.147540215773772,0.5,98.90399950244168
33.291935,84.345433,-77.04561747330712,0.61,5774,Unknown,10,231,6.617905798077991,2.139526595795404,115.34246502789861
21.085941,97.54969,-85.61043425469995,0.49,42951,Unknown,10,96,3.5282831013543303,3.764578377338464,86.10505400585603
18.786047,81.550905,-93.13354647788918,0.38,6852,Unknown,5,266,4.589439451610042,2.6132704105377647,56.851660650479
16.327001,91.785633,-66.26702223782455,0.77,6710,Unknown,5,46,7.160096131429297,0.5,131.90124548712794
24.176786,72.981029,-100.65671873028217,0.28,282,Band 1 (2100 MHz),15,362,69.46632477889509,17.267463027456227,24.842829300669976
33.925702,87.628777,-86.9952867332941,0.47,11205,Unknown,10,245,2.6736210778927223,1.6406597163006893,134.27155431922378
36.664064,82.560769,-81.3247769749063,0.55,56481,Unknown,10,411,3.7675588931867843,2.312855734995451,129.5718998703959
12.704769,68.378226,-73.12613948435249,0.67,24217,Unknown,10,132,10.0,2.9837727409518453,92.93753134260335
11.211705,90.787472,-98.27936513768452,0.31,46305,Unknown,10,130,7.166357194112512,2.569779213498798,131.26058449488812
15.085858,71.388296,-82.56367499992626,0.53,59042,Unknown,10,33,4.081817872890828,1.8372862281370699,50.0
29.715964,87.534428,-100.18448943964741,0.28,55915,Unknown,5,349,7.487705865172629,2.537950436290446,104.0663377647589
11.661678,88.285327,-73.05325855671978,0.67,155,Band 1 (2100 MHz),20,422,33.17929042887823,22.347795846764637,19.93439008912098
36.760536,70.180126,-87.24255158757569,0.47,63278,n28 (700 MHz),40,142,3.8116465025400847,3.528682610696392,60.497534595338294
35.21084,94.136134,-77.76389412771125,0.6,29516,Unknown,5,209,6.334921563278624,3.3592572249998405,110.38533237498224
8.005464,73.072432,-100.60890902754065,0.28,65677,n28 (700 MHz),20,327,2.1439383337984705,2.261721539300417,69.58786025752408
31.268276,82.372102,-85.49376903556185,0.49,61709,n28 (700 MHz),40,101,4.394071090196142,3.2094518171390396,86.9354088829047
16.474329,95.323105,-77.61189519112497,0.61,5075,Unknown,5,326,6.230734968026107,3.5032131997390237,150.0
26.218905,83.980277,-92.76481808059643,0.39,50085,Unknown,5,316,9.18256980484917,2.3801274525771268,93.44137866523806
9.337583,85.015123,-76.70037826928628,0.62,11240,Unknown,5,333,3.8943299307576407,3.4503075919735755,150.0
33.876772,73.559905,-86.04449218537472,0.49,51631,Unknown,10,267,4.662356553619979,2.570052163113181,134.85634907824573
9.845586,92.941205,-94.27353134190574,0.37,67580,n28 (700 MHz),20,444,5.47673796546957,1.379577340088383,96.7018685388945
17.883655,72.94474,-70.67829856475367,0.7,28803,Unknown,5,454,4.456951049017235,2.137262086515552,84.92201618181302
30.81576,97.122986,-93.95998806814502,0.37,11190,Unknown,5,256,3.1382376116131914,1.8763945650707934,53.53711233630163
33.85292,68.087631,-83.93821232177788,0.52,4378,Unknown,10,466,4.060895641877334,2.2798053729920422,50.0
13.686834,86.323402,-93.9433262308842,0.37,6796,Unknown,5,485,3.6611796103348966,2.7979210652598026,108.6619718415988
16.262333,81.885559,-99.50711917743476,0.29,31337,Unknown,5,309,4.366493341202964,2.3398672044333595,120.14020229351397
10.52569,86.511995,-88.19053935666618,0.45,49334,Unknown,5,38,3.407948286393022,4.401190685753008,98.18017558556137
36.791688,71.944674,-92.08406766910463,0.4,61035,Unknown,5,331,1.9725712147743457,2.843844823124299,123.06692089673419
15.487024,88.238236,-74.48049594171734,0.65,3321,Unknown,5,7,3.0420895077854597,3.3107036553499936,116.05520413147298
9.176203,94.147932,-76.81369338220101,0.62,3744,Unknown,5,419,2.589992957801945,1.6118521042726233,90.79356553937882
20.149486,90.535341,-79.88075908970725,0.57,36636,Unknown,5,201,4.663383532075861,3.6761751052399196,50.0
8.293804,87.082881,-82.93275952755006,0.53,46619,Unknown,5,83,6.517877200243896,3.8314788073977954,122.8541133426035
23.369754,92.870532,-81.83057382987838,0.55,2282,Unknown,5,310,8.80187122598915,1.9512750922590385,102.78534703423344
11.567096,84.759272,-72.34292159135299,0.68,38392,Band 8 (900 MHz),10,283,3.2676503035709983,3.5479420617521424,89.93812831678622
19.713038,70.328439,-73.8198434542386,0.66,62493,n28 (700 MHz),40,287,5.262916801562441,2.788693629279857,107.80965516313663
34.582422,80.929557,-77.06511279447787,0.61,66677,n28 (700 MHz),20,407,1.5029360535236385,1.4090335697848018,87.67557136136246
20.485351,72.277824,-88.08034284185742,0.46,44179,Unknown,5,156,6.55932106453868,0.5,110.03497605334353
8.194601,79.576235,-80.6357487050692,0.56,11120,Unknown,10,63,7.652684395974441,0.8711098164254854,138.17462339796216
14.318884,97.641079,-66.08612150449662,0.77,42417,Unknown,5,413,4.075807962697203,2.5054925502433933,85.7288420880641
35.956505,79.526201,-95.98145478030847,0.34,26417,Unknown,10,314,4.276377321534865,2.4594281732548247,64.64010731586251
11.771386,93.064407,-99.03756645052583,0.3,31778,Unknown,5,133,2.0936697074914448,3.6731246375866413,111.08926576594281
36.536382,76.652163,-86.07302144004228,0.48,59500,Unknown,10,495,5.895433851620555,5.0,50.0
12.881772,75.407223,-89.33259883487544,0.44,9569,Unknown,10,108,7.039849159193949,1.238545166344891,74.04882320953021
36.026104,84.731265,-75.38578314632457,0.64,25879,Unknown,5,482,1.3505519061985218,2.824399971787911,89.26266728856513
14.011961,91.47165,-94.02086265851742,0.37,46840,Unknown,10,249,7.12128586097233,4.218850490404822,91.38679922409253
12.29154,93.576733,-79.7623978255432,0.57,38975,Unknown,5,116,5.542842987601885,0.8114376832103156,134.26480084758586
21.295526,69.139447,-81.73201090110219,0.55,7684,Unknown,5,183,8.258019206698537,3.121571889856051,88.91168991869098
35.377221,72.463879,-81.22899606097813,0.55,38635,Band 40 (2300 MHz),20,182,4.941474372630044,1.0519436279593104,74.71772229955175
13.89347,90.853946,-82.59528750669793,0.53,68344,n28 (700 MHz),50,241,1.0,3.0363913722844593,109.20813122078656
21.223399,81.303675,-69.82479890936128,0.72,41862,Unknown,5,162,8.39065906573938,2.302661579692674,95.46180149039465
32.764897,81.174494,-79.06443277719139,0.58,24045,Unknown,5,286,1.0,3.385458958900338,123.67402075440036
34.948465,68.916484,-84.20999916388938,0.51,26943,Unknown,10,276,7.159087241623283,3.6453891885473526,84.0532918827083
16.084036,74.321149,-90.35613338425412,0.42,10886,Unknown,5,64,6.713234209251355,3.709266110968739,56.813078398714474
10.001857,68.169974,-83.19416793391638,0.53,15038,Unknown,10,22,5.29047743356333,1.6797586705512986,99.27916425758188
19.818748,80.213195,-86.9104768994703,0.47,24322,Unknown,10,187,3.9031206563460206,4.225117332258572,120.16181557281303
8.176574,71.028236,-81.09386822270639,0.56,59766,Unknown,10,233,6.585865880971836,2.3635525366458285,51.46498283325034
12.210699,89.303302,-96.01661915379403,0.34,68487,n28 (700 MHz),50,461,6.27258633687722,2.03072659524522,79.06798650095158
8.638781,85.497725,-83.27878627664558,0.52,22173,Unknown,5,268,7.405254602095328,0.8470813021611161,136.09337939292413
26.786706,71.68762,-84.9203571735267,0.5,38333,Band 8 (900 MHz),10,9,7.007419047621355,2.7192316677549737,138.6780958814691
26.475634,83.788354,-100.64913369219269,0.28,8244,Unknown,10,334,4.56561329987807,3.56020990749888,150.0
12.143403,91.260385,-85.25574312191995,0.5,12237,Unknown,10,337,1.4618481902217635,3.0562175789975026,124.36719342817659
15.874864,80.073399,-77.93182570686265,0.6,44757,Unknown,10,208,6.860512312483901,1.641550059625314,133.76763313121032
10.954879,78.807018,-77.71315202783084,0.6,5571,Unknown,10,337,4.023606005535506,2.340405438175004,128.34914996166196
34.388351,79.319542,-85.65547606781004,0.49,62368,n28 (700 MHz),50,216,8.963383612800058,3.0222436812480096,75.50788041696875
27.325177,96.981425,-95.55387017092488,0.35,16211,Unknown,5,210,7.1169690870606495,2.061890175756405,104.19330909298706
18.441464,96.703994,-113.32519570776208,0.1,67055,n28 (700 MHz),40,255,5.033781432484967,1.0954357429303583,57.50507094761598
9.518296,91.027029,-72.64878178051472,0.68,26654,Unknown,10,15,4.359816038111219,3.433783912872343,90.23911364945755
29.184394,87.431395,-78.51862730092466,0.59,57505,Unknown,5,215,6.511709919519879,2.63829868978581,89.80256482692349
21.57647,85.375258,-74.97914783409591,0.64,10293,Unknown,10,52,6.034393669078027,3.2408243454201258,84.60359300585245
8.426108,79.372821,-87.28599915340018,0.47,24472,Unknown,5,110,3.0113012507829753,3.159031348872403,91.73469128594797
15.733581,89.745695,-70.88123481105472,0.7,19611,Unknown,10,174,3.898177634890293,2.058031802745791,89.91778041549891
32.856757,85.260662,-86.91705913897137,0.47,30116,Unknown,10,390,3.6167648603621982,2.6018562952619866,146.47060454485563
18.094772,79.152179,-83.35239158763483,0.52,64110,n28 (700 MHz),50,456,5.101775403712036,3.7619338767315345,105.39155359295347
25.57825,76.734327,-89.71859594433464,0.43,45671,Unknown,5,412,4.20494035808908,1.756865735232016,76.08991589253455
22.038235,90.423332,-91.9504366014974,0.4,21607,Unknown,5,118,4.9176610461749,3.0370908330611437,101.54879130133624
10.192546,78.970422,-91.62130845467598,0.41,32793,Unknown,5,393,3.8043832270292812,1.3628586194637777,71.8178264859845
36.467946,83.817955,-73.77136046266193,0.66,32430,Unknown,10,101,6.035087551624542,2.237021196219322,50.0
33.814093,89.231641,-95.89080116147804,0.34,27045,Unknown,5,225,4.688357051341795,2.5038030761231873,51.21041938115248
27.70899,70.287177,-76.58471657960241,0.62,39121,Unknown,10,201,3.7647267812115066,2.329820333493448,60.577980743978806
24.265359,93.918847,-75.46328321834218,0.64,8811,Unknown,5,208,4.910470385226985,2.070755579701338,117.65659809312159
35.858182,73.907771,-100.98124351883747,0.27,63064,n28 (700 MHz),40,18,5.9243453321638855,1.994343640062559,82.82240008461045
8.377857,68.425701,-79.64858564544679,0.58,28001,Unknown,5,106,6.518775878618314,3.0259775584176167,96.34888136746399
36.044528,79.783813,-80.92343746375053,0.56,10211,Unknown,5,93,6.057536211583147,3.892472162942573,135.25849323472147
12.718293,84.952559,-85.06351556772869,0.5,22601,Unknown,10,100,8.124510263900843,3.3945776792437568,50.0
31.337841,69.381702,-89.89950155160534,0.43,20022,Unknown,10,431,5.9372115929991836,2.3461739728016333,73.81210969781301
8.845923,82.426704,-92.96170704693745,0.39,23816,Unknown,10,247,5.677987370618493,5.0,56.09782124719934
21.964931,87.063309,-85.84562999143809,0.49,20313,Unknown,10,16,3.6554434556248023,1.815370174239996,123.71876797488306
24.358147,78.757354,-97.1117192928078,0.33,15417,Unknown,10,364,6.461528238133049,2.987164440220192,119.72573240455331
14.632138,96.689603,-80.58578500509074,0.56,26536,Unknown,5,67,3.270098696738347,0.9597523679689233,150.0
24.822576,83.500952,-93.05109239886292,0.38,42998,Unknown,5,153,6.915764456353953,2.3108796092229666,127.64950335773378
30.6306,82.290072,-99.51175690051559,0.29,20700,Unknown,10,40,4.975822104307891,3.2461009868693242,51.24892092259275
8.951479,87.081274,-99.05754730652956,0.3,45026,Unknown,5,384,3.137464840567471,3.7656295355856315,88.93612189966494
32.238952,77.965731,-74.6295271126007,0.65,61250,Unknown,10,440,6.481181736206094,1.8955083912199515,98.53571235683894
16.410847,95.930299,-75.46975852854764,0.64,37544,Unknown,5,248,1.0,2.3264681709649837,83.43034979267966
28.97072,74.016808,-75.05018331207646,0.64,22318,Unknown,10,475,4.6749477437402005,3.6069904129785026,72.78219859716633
26.578432,80.478317,-79.08891386461457,0.58,60957,Unknown,10,356,7.793696403626656,3.3635966592465905,117.3892968796794
13.266805,79.12823,-70.4026812496206,0.71,15088,Unknown,10,58,1.5597948981043634,3.997368970934125,84.86342688747347
8.59947,76.070589,-102.48381656140864,0.25,69087,n28 (700 MHz),40,213,5.266187470273568,3.150450092536139,54.90759094720546
16.600237,89.432725,-88.83971271952352,0.45,42712,Unknown,5,291,5.500400412503389,2.4513931051271847,113.45839309954486
12.611725,73.405873,-89.1777979743178,0.44,19873,Unknown,5,168,6.884476302994723,1.9416982460539693,66.99537301084915
17.732703,97.355764,-80.60498769379774,0.56,25675,Unknown,10,174,6.557873007024228,4.1341349934888685,50.0
17.047537,82.475013,-109.35063689772824,0.15,41328,Unknown,5,42,5.288186095214957,0.9821262533191906,89.28912397580172
28.441259,92.513844,-79.99334278618791,0.57,10578,Unknown,5,192,5.09954737436192,2.3192395102044396,50.0
11.436278,96.8454,-80.7945489077188,0.56,56408,Unknown,10,94,4.394088924031365,1.3828586731234895,69.63715342607269
33.271007,88.18109,-91.49391693743745,0.41,11889,Unknown,10,502,6.544189577950579,2.1307228607537967,104.30165402026753
23.916901,76.628982,-95.29371508182072,0.35,66960,n28 (700 MHz),40,96,2.294659428312931,3.5090652960473285,94.43711597040779
25.559638,75.413947,-91.73623141033403,0.4,26049,Unknown,10,46,4.5332654224729305,2.664743787464385,98.78444949892624
30.760993,90.004602,-82.36160995751108,0.54,22931,Unknown,5,279,4.279250706839201,1.9929243844764943,50.0
36.430693,70.025076,-98.2831495146505,0.31,16901,Unknown,10,324,5.15494743747446,2.5438749637607154,111.35998702754235
13.504644,85.465497,-84.03739223596618,0.51,28230,Unknown,5,386,2.1122208450721733,2.416562030209639,56.5106434090441
15.787479,76.62385,-82.92732670601056,0.53,60710,Unknown,5,156,5.138688674072501,4.265709266450403,81.16350356674633
21.282644,70.762858,-64.54182711911714,0.79,34510,Unknown,5,265,6.54207783990651,4.448670957721486,83.24455773718338
24.923152,83.772687,-63.44667251809383,0.81,48442,Unknown,10,434,3.044875749054626,2.2850896448499216,108.30380347975864
25.03999,89.034188,-93.64565727278301,0.38,60272,Unknown,5,67,8.390776916903926,2.569548087757243,121.67765504860317
35.249894,74.614511,-77.42094603888988,0.61,24351,Unknown,10,175,7.918214314603956,2.4749912936909584,150.0
29.541924,77.811339,-81.49658220771603,0.55,69212,n28 (700 MHz),50,72,5.595712188412042,2.7638517010739347,54.26753985637069
27.44959,89.026029,-79.12862315787153,0.58,43764,Unknown,5,110,2.7430527405049068,1.7162343344136035,79.28376843051223
15.853384,75.426793,-85.67178290049355,0.49,27586,Unknown,10,313,3.5684800217784964,4.095609823010948,149.02585799731528
18.793811,77.991046,-87.70620579527937,0.46,5283,Unknown,5,318,6.785179034228705,1.0995804396692324,106.20324339503249
25.886725,90.286445,-83.4566331293559,0.52,33458,Unknown,10,489,8.42387439163406,1.1239577362106457,89.81195096534898
31.191844,78.008204,-89.20395122361627,0.44,20025,Unknown,5,122,7.725234053226735,1.8941391792411066,150.0
20.83382,87.47967,-90.4955713590858,0.42,46218,Unknown,10,184,6.719175773959604,2.8966300045993543,60.58415626067868
19.821353,82.085766,-75.21075993134576,0.64,56704,Unknown,10,37,2.9869734145808393,2.542482538923175,69.88326762343482
30.809149,96.275939,-76.4394077650296,0.62,47406,Unknown,10,82,6.915579470273734,2.168691616816677,81.6328979647675
16.984399,75.498708,-55.50905574691275,0.92,57620,Unknown,5,318,7.4893591614735735,2.0072504472200476,117.08242800703107
31.470408,91.590732,-98.86157944105238,0.3,61753,n28 (700 MHz),50,335,7.8980604625584805,3.564876739290238,50.0
22.590842,73.815892,-80.82326301516214,0.56,16322,Unknown,10,312,6.693994175378917,0.5,68.02900847933674
28.935948,79.544109,-112.6106196615599,0.11,36455,Unknown,5,449,4.166594799531332,3.961738133534894,104.83154435789766
16.606814,84.241088,-94.8826885817681,0.36,41458,Unknown,10,121,1.4345905131039527,1.7203437195392903,91.36320980676116
14.448478,83.576737,-99.17623934184772,0.3,69166,n28 (700 MHz),40,126,6.19971859967129,1.7630138195832443,79.0453361282892
35.836021,86.489015,-105.92107229625225,0.2,36320,Unknown,5,194,7.825668113539784,3.5859266963227974,131.65656553993128
12.979123,83.003383,-74.84771908334928,0.65,43937,Unknown,5,431,4.517537867405297,2.633151211424286,109.042615465503
22.375409,95.993817,-81.45382431982055,0.55,61510,Unknown,5,324,4.910090826455234,3.24908984425307,133.26365147426094
30.416615,96.543261,-79.62684342455796,0.58,39082,Unknown,5,250,7.6687006518985985,5.0,66.64098922677509
26.224367,88.658949,-82.19363595509864,0.54,33272,Unknown,10,335,8.517240968390267,2.154606845329953,91.75303726343151
16.279755,83.947322,-71.68243029605446,0.69,4994,Unknown,5,180,5.08774671965795,4.257583772231672,67.79394144774082
8.449742,76.426459,-98.38159068623122,0.31,38759,Unknown,10,334,4.825602702473701,2.69153929944483,83.20772579213553
10.149057,79.264068,-87.94779284299743,0.46,45276,Unknown,5,233,7.692356527253249,1.42212818862281,79.33847000731255
18.165095,79.175998,-86.86771914195292,0.47,22010,Unknown,10,371,3.7647816363984266,2.369540130960635,88.14083567680761
34.949364,79.376796,-81.84264101122643,0.55,48008,Unknown,10,158,5.611258460916309,3.09879438956191,120.05021466154243
23.904156,69.9939,-80.42719595384759,0.57,34660,Unknown,10,428,7.911644644293533,3.8383637314463854,66.11049311198556
29.996555,68.438848,-78.31350139839408,0.6,35931,Unknown,5,382,3.163982475556391,2.7965755451407617,113.89554385802754
34.338626,90.76146,-68.0004262542362,0.74,66025,n28 (700 MHz),20,244,7.143086304469771,1.4674760964724605,111.93781149840427
21.743715,89.491913,-93.47633928619085,0.38,62522,n28 (700 MHz),20,39,3.6958222228138786,3.5339251430855576,108.56034521329755
33.19055,89.730332,-81.2071912817735,0.55,52953,Unknown,10,177,8.218148344946563,3.6558850841927,87.37183342923146
27.125812,91.887244,-75.73394491955592,0.63,53442,Unknown,10,450,2.8028983183872103,1.077993475092467,133.15182189408728
